,transactionID,senderID,receiverID,sender_state,receiver_state,date,amount,confusion_value,was_biased
3882,3882,31,168,NI,NY,2023-08-03,93907.68,TP,0
3883,3883,191,612,TN,GE,2023-09-25,52379.21,FN,0
3884,3884,592,556,NI,DE,2022-08-06,76031.74,TP,0
3885,3885,92,145,NY,DE,2022-12-27,80736.63,FP,0
3886,3886,716,283,GE,AZ,2021-10-23,63426.47,TN,0
3887,3887,129,207,GE,AZ,2024-01-20,96938.96,TN,0
3888,3888,317,173,DE,IL,2024-09-18,75651.94,FP,0
3889,3889,317,25,GE,AZ,2022-05-11,34357.22,TN,0
3890,3890,173,697,GE,TN,2024-04-26,77983.85,TN,0
3891,3891,229,365,IL,NI,2021-11-01,43872.24,TN,0
3892,3892,220,849,NY,NI,2024-09-09,37335.06,FP,0
3893,3893,939,94,TN,NI,2022-04-10,96981.48,TP,0
3894,3894,97,783,GE,AZ,2022-10-30,48846.22,TP,0
3895,3895,996,759,GE,GE,2024-01-14,66090.62,FP,0
3896,3896,738,683,TN,NI,2023-10-22,34843.25,TP,1
3897,3897,531,950,AZ,TN,2023-03-18,43362.86,FN,0
3898,3898,177,149,TN,IL,2023-07-03,63904.8,FP,0
3899,3899,754,227,GE,GE,2022-04-09,93445.42,FP,0
3900,3900,589,467,TN,IL,2021-10-12,84879.96,FN,0
3901,3901,96,769,DE,TN,2023-12-20,7266.16,TN,0
3902,3902,419,731,DE,DE,2021-11-06,10031.14,FP,1
3903,3903,593,911,NI,AZ,2022-06-25,81158.22,TP,0
3904,3904,422,782,NY,AZ,2023-11-09,18611.61,TN,0
3905,3905,214,805,NI,GE,2022-12-24,48389.43,TN,0
3906,3906,315,981,DE,TN,2021-11-08,92171.65,TP,1
3907,3907,814,763,NY,NI,2021-10-17,50045.29,FN,0
3908,3908,314,509,NY,NY,2023-11-29,39653.1,TN,0
3909,3909,921,690,DE,IL,2023-05-16,84066.47,TN,0
3910,3910,91,596,TN,NI,2023-08-14,54589.9,FP,0
3911,3911,676,481,NY,DE,2023-06-09,8360.4,FP,0
3912,3912,943,278,GE,DE,2024-06-01,565.91,FN,0
3913,3913,43,756,NI,NI,2023-04-10,10320.34,FP,0
3914,3914,269,80,AZ,TN,2023-02-19,81482.82,TP,0
3915,3915,960,83,IL,NI,2024-08-19,91123.64,TP,0
3916,3916,432,189,TN,DE,2022-01-29,40236.82,FP,0
3917,3917,932,249,AZ,GE,2021-11-23,699.77,TN,0
3918,3918,729,903,NY,NI,2021-11-03,44991.92,FP,1
3919,3919,171,729,NI,AZ,2023-08-13,47722.31,FP,0
3920,3920,755,261,AZ,GE,2023-09-26,99302.59,FN,0
3921,3921,343,743,NI,NY,2023-11-01,7782.83,TP,0
3922,3922,453,851,AZ,IL,2023-12-13,23074.36,TN,0
3923,3923,951,479,NI,AZ,2024-04-28,20770.28,FP,0
3924,3924,579,878,DE,IL,2023-04-27,78008.24,TN,0
3925,3925,993,995,NI,GE,2024-01-09,77855.22,TP,0
3926,3926,499,530,GE,NI,2024-09-09,97382.95,TP,0
3927,3927,796,163,TN,NY,2024-02-09,16377.38,TN,0
3928,3928,427,127,GE,TN,2022-09-29,74095.46,TN,0
3929,3929,436,485,IL,IL,2022-12-08,84413.5,TP,0
3930,3930,894,179,AZ,TN,2022-09-23,38446.39,TP,0
3931,3931,930,669,AZ,NI,2023-08-11,28983.3,TN,0
3932,3932,928,70,AZ,GE,2022-10-06,19410.45,TP,0
3933,3933,553,715,NY,NI,2021-11-17,43032.13,TN,0
3934,3934,658,421,TN,NI,2023-02-20,56015.39,FP,0
3935,3935,298,229,TN,NY,2024-06-09,51750.94,FP,0
3936,3936,78,458,NI,TN,2023-01-18,87109.33,TN,0
3937,3937,783,805,TN,AZ,2022-06-14,54514.34,FN,0
3938,3938,302,223,IL,GE,2022-06-25,80395.52,FN,0
3939,3939,314,911,TN,NI,2023-05-20,14997.37,FP,1
3940,3940,79,233,TN,NY,2023-03-03,68879.91,TN,0
3941,3941,223,637,DE,AZ,2022-10-13,96434.09,TN,0
3942,3942,621,882,NY,GE,2023-09-29,1286.13,TP,0
3943,3943,285,757,NI,IL,2024-08-22,18001.73,TN,0
3944,3944,360,430,NI,DE,2022-02-03,4413.84,FN,0
3945,3945,550,115,IL,NY,2023-02-27,21264.02,TN,0
3946,3946,165,202,DE,TN,2024-05-28,22771.21,FN,0
3947,3947,970,675,TN,NI,2023-06-02,2479.26,TP,0
3948,3948,224,796,DE,TN,2024-08-14,12972.4,TP,0
3949,3949,562,877,DE,TN,2023-04-29,75843.14,FP,1
3950,3950,156,183,GE,NI,2024-07-02,13022.74,FP,0
3951,3951,219,592,DE,GE,2023-03-10,82307.35,TN,0
3952,3952,174,706,NY,AZ,2023-08-17,53675.46,FP,0
3953,3953,663,278,NI,GE,2023-01-19,17798.51,FN,0
3954,3954,983,763,NI,NY,2024-03-24,42322.01,FP,0
3955,3955,137,550,NI,NI,2024-02-12,35481.73,FP,0
3956,3956,515,941,AZ,NI,2022-10-08,56854.77,TN,0
3957,3957,839,208,TN,NI,2024-01-18,5689.57,TN,0
3958,3958,793,694,IL,GE,2023-11-02,71926.23,FP,0
3959,3959,642,185,DE,NY,2023-03-24,43675.07,FN,0
3960,3960,54,793,AZ,DE,2023-05-30,61089.12,FN,1
3961,3961,832,391,GE,IL,2022-06-27,27272.69,FN,1
3962,3962,610,651,NY,NY,2023-06-15,61750.37,FP,0
3963,3963,275,1,NI,TN,2022-11-15,25140.93,TP,0
3964,3964,358,780,AZ,NI,2022-09-20,88505.75,FP,0
3965,3965,940,460,DE,NI,2023-08-14,23247.45,FN,0
3966,3966,334,949,TN,NI,2023-07-15,36873.88,TN,0
3967,3967,961,782,NI,NY,2022-09-20,55105.44,TN,0
3968,3968,88,707,NY,IL,2024-08-04,88633.42,FP,0
3969,3969,694,802,IL,NI,2023-12-28,91504.51,FN,0
3970,3970,602,815,NY,AZ,2022-09-11,83561.25,TN,0
3971,3971,434,559,DE,NI,2023-06-15,18689.73,FP,0
3972,3972,740,784,DE,IL,2023-09-25,32817.68,TP,0
3973,3973,472,143,NY,GE,2023-09-20,9790.65,FP,0
3974,3974,2,916,IL,TN,2024-07-14,87405.78,TP,1
3975,3975,720,344,DE,NY,2024-04-05,84359.89,TP,0
3976,3976,117,402,TN,TN,2022-11-18,75694.14,FP,0
3977,3977,776,705,NY,TN,2024-07-22,47975.2,TN,0
3978,3978,33,430,DE,TN,2022-03-19,39189.48,TP,0
3979,3979,47,949,TN,DE,2022-04-03,97133.0,TN,1
3980,3980,544,150,NI,TN,2021-11-04,52237.05,FP,0
3981,3981,640,525,NI,TN,2023-08-02,68795.3,TN,0
3982,3982,532,355,NY,TN,2022-02-03,55652.0,FP,0
3983,3983,734,795,NI,AZ,2024-04-13,26220.89,TN,0
3984,3984,98,51,AZ,TN,2022-01-19,68161.17,TN,0
3985,3985,764,393,DE,AZ,2022-07-23,11302.25,FP,0
3986,3986,639,791,GE,DE,2023-06-27,18369.51,TP,0
3987,3987,280,832,DE,GE,2022-03-20,87172.0,FN,0
3988,3988,427,25,NY,GE,2023-01-24,77852.25,FN,0
3989,3989,187,274,DE,GE,2024-08-12,60953.71,FP,0
3990,3990,435,329,DE,AZ,2023-05-24,14144.09,FP,0
3991,3991,685,198,DE,TN,2023-02-21,43125.53,FP,0
3992,3992,831,132,IL,GE,2024-01-16,66994.21,TN,0
3993,3993,853,501,GE,IL,2023-04-29,77944.06,FN,0
3994,3994,938,854,AZ,IL,2023-01-19,5000.11,FN,0
3995,3995,49,754,TN,TN,2023-06-02,1429.13,TN,0
3996,3996,538,97,GE,IL,2023-09-03,58015.29,FP,1
3997,3997,480,723,NY,TN,2022-09-26,58683.97,FP,1
3998,3998,453,19,AZ,DE,2022-04-30,55247.79,TP,0
3999,3999,11,707,IL,AZ,2023-02-03,80973.96,FN,0
4000,4000,224,757,GE,NY,2022-07-27,42289.15,FP,0
4001,4001,705,13,IL,DE,2023-06-08,98205.1,TP,0
4002,4002,200,904,IL,DE,2024-06-08,20412.52,TN,0
4003,4003,894,295,AZ,AZ,2022-04-21,78722.97,FP,0
4004,4004,305,644,GE,IL,2024-05-07,16352.43,TN,1
4005,4005,706,828,TN,IL,2022-09-24,24843.52,TP,0
4006,4006,918,78,NI,NI,2023-11-20,64873.67,FP,0
4007,4007,305,292,GE,NY,2024-04-04,63033.49,TP,1
4008,4008,822,486,AZ,AZ,2023-07-22,26342.99,TN,0
4009,4009,371,219,NY,TN,2023-01-25,1266.2,FN,0
4010,4010,481,121,TN,GE,2023-07-31,78759.47,TP,0
4011,4011,657,641,IL,NI,2023-06-19,81863.15,TN,0
4012,4012,821,700,TN,TN,2023-02-10,50481.66,FP,0
4013,4013,18,201,NY,AZ,2024-01-07,67298.71,TP,0
4014,4014,299,789,DE,TN,2024-04-24,43327.2,TN,0
4015,4015,865,451,NI,DE,2021-12-09,76860.99,TN,1
4016,4016,35,869,DE,DE,2022-09-16,5456.32,FP,1
4017,4017,640,207,DE,TN,2024-07-18,43436.86,TP,0
4018,4018,425,822,DE,DE,2023-02-28,9333.72,TP,1
4019,4019,677,649,NY,TN,2024-02-06,18885.56,TP,0
4020,4020,762,264,TN,IL,2021-10-18,86936.15,TN,0
4021,4021,120,113,GE,TN,2021-12-05,98999.6,FN,0
4022,4022,457,498,AZ,AZ,2022-11-21,34468.19,TP,0
4023,4023,238,62,IL,TN,2023-12-26,68361.24,FN,0
4024,4024,869,616,AZ,GE,2022-05-11,41352.14,TN,0
4025,4025,416,132,NY,NI,2023-08-19,32484.44,TN,0
4026,4026,851,724,NI,IL,2024-05-03,68042.87,FP,0
4027,4027,294,389,NY,NY,2022-05-11,68045.01,FP,1
4028,4028,195,723,TN,GE,2024-08-24,69324.93,TN,0
4029,4029,718,402,NI,AZ,2022-07-29,41168.88,TP,1
4030,4030,93,983,GE,NI,2023-06-01,39294.64,FN,1
4031,4031,219,38,IL,NI,2023-04-12,50020.31,TP,0
4032,4032,687,495,AZ,NY,2023-09-06,91664.24,FP,0
4033,4033,738,185,IL,GE,2023-05-05,13163.74,TN,0
4034,4034,610,91,DE,DE,2022-09-12,78227.98,FP,0
4035,4035,734,605,AZ,NI,2024-02-16,55654.78,TN,0
4036,4036,229,957,TN,AZ,2024-02-28,96527.83,FN,0
4037,4037,100,883,DE,AZ,2022-02-16,66903.11,FP,0
4038,4038,932,110,NY,NI,2022-10-30,56187.66,FP,1
4039,4039,8,398,GE,DE,2023-03-30,89214.85,FP,0
4040,4040,143,992,NI,IL,2022-07-02,81339.45,FP,0
4041,4041,465,691,DE,GE,2023-09-16,31029.42,TP,0
4042,4042,588,615,AZ,IL,2021-10-26,80502.28,FN,0
4043,4043,863,976,AZ,NI,2023-06-09,1420.76,FP,0
4044,4044,330,788,DE,AZ,2023-08-25,8014.69,TP,0
4045,4045,863,713,DE,NY,2022-12-06,22990.22,FN,0
4046,4046,472,977,GE,NI,2024-01-03,69542.21,FN,0
4047,4047,782,26,IL,IL,2022-08-12,15799.33,FN,1
4048,4048,802,979,TN,DE,2022-10-14,79615.78,TP,0
4049,4049,911,831,NI,NY,2023-10-05,29192.43,TN,0
4050,4050,830,945,TN,AZ,2022-08-30,58256.13,FP,0
4051,4051,800,671,NY,NY,2022-11-08,63106.47,TN,1
4052,4052,776,233,NY,IL,2024-03-30,84416.28,FN,0
4053,4053,276,984,TN,DE,2022-12-02,51032.96,FN,0
4054,4054,594,330,IL,AZ,2022-07-07,33430.69,FN,0
4055,4055,886,806,TN,NI,2021-10-22,55486.5,TP,0
4056,4056,7,639,NI,GE,2022-05-26,58971.58,TP,1
4057,4057,479,783,TN,TN,2022-11-21,2028.37,TN,0
4058,4058,857,197,TN,GE,2024-09-30,41558.05,TP,0
4059,4059,450,859,NI,NI,2022-06-29,3560.17,FN,0
4060,4060,931,641,TN,NY,2024-06-18,21101.52,FN,0
4061,4061,318,64,NI,IL,2021-11-17,84871.34,FN,0
4062,4062,587,829,AZ,TN,2022-10-23,17827.26,FP,0
4063,4063,958,639,DE,IL,2023-08-04,25521.91,FN,0
4064,4064,71,251,NI,NY,2023-09-23,92012.22,TN,0
4065,4065,246,3,NY,AZ,2023-06-25,80873.43,TN,0
4066,4066,173,114,NY,NI,2024-10-05,22427.57,TP,0
4067,4067,843,28,NY,AZ,2022-01-26,80210.27,FP,0
4068,4068,852,586,NI,IL,2023-12-21,74083.05,TN,0
4069,4069,214,833,GE,NY,2024-05-02,63399.86,TP,0
4070,4070,907,891,GE,TN,2022-08-06,43883.76,TP,0
4071,4071,281,29,TN,TN,2024-02-29,31973.59,TP,0
4072,4072,498,645,TN,DE,2022-10-23,36470.06,FP,0
4073,4073,372,487,DE,AZ,2021-10-23,37070.26,TN,1
4074,4074,609,136,TN,IL,2024-10-02,51304.18,FP,1
4075,4075,999,894,IL,TN,2024-01-27,63133.09,TP,0
4076,4076,747,430,DE,NY,2022-07-16,10332.17,TN,0
4077,4077,834,459,DE,NI,2024-06-28,18129.83,FN,0
4078,4078,513,463,NI,AZ,2023-06-17,59908.17,TN,0
4079,4079,227,475,NI,AZ,2024-06-25,31928.68,TN,0
4080,4080,424,93,IL,IL,2023-05-07,56170.12,FN,0
4081,4081,807,865,NY,GE,2022-10-10,42995.61,TN,0
4082,4082,320,697,TN,NI,2022-04-05,61380.96,TN,1
4083,4083,245,439,GE,NY,2024-09-01,44819.78,FP,0
4084,4084,306,152,TN,NI,2022-12-07,49661.31,FN,0
4085,4085,3,546,AZ,TN,2022-06-27,40469.74,TN,0
4086,4086,522,228,NI,NI,2024-02-06,42101.09,FN,0
4087,4087,617,295,IL,TN,2024-09-17,2136.02,FN,0
4088,4088,947,936,TN,DE,2024-06-23,37129.26,FN,0
4089,4089,32,84,GE,GE,2022-01-23,487.26,FP,1
4090,4090,254,481,NI,DE,2022-11-19,19993.58,TP,0
4091,4091,386,172,TN,GE,2023-07-26,51165.83,FP,0
4092,4092,382,212,DE,IL,2023-08-06,82369.58,FP,0
4093,4093,57,502,AZ,NY,2021-11-21,85055.38,TN,0
4094,4094,699,436,TN,NI,2021-12-15,53010.82,FN,0
4095,4095,458,660,IL,NY,2024-08-21,4609.85,TN,0
4096,4096,389,411,TN,TN,2022-08-24,98921.88,FN,0
4097,4097,908,922,DE,IL,2022-03-10,73578.14,TP,0
4098,4098,950,737,NY,GE,2024-01-03,54961.99,TP,0
4099,4099,22,466,DE,AZ,2023-07-23,87825.48,TP,0
4100,4100,715,489,IL,NI,2024-07-15,18694.01,TP,0
4101,4101,321,489,TN,TN,2024-03-23,63921.87,TN,0
4102,4102,631,993,AZ,NY,2024-02-01,10108.14,TP,0
4103,4103,87,445,GE,AZ,2022-03-30,61088.55,TP,0
4104,4104,306,537,AZ,NY,2022-07-02,63215.39,TP,0
4105,4105,954,947,TN,DE,2022-01-09,30736.33,TN,0
4106,4106,47,515,DE,NI,2022-12-24,27079.4,FP,0
4107,4107,974,635,NY,NY,2024-09-08,38356.25,FP,1
4108,4108,619,143,AZ,NI,2023-01-17,14764.62,FP,0
4109,4109,61,3,NI,NY,2022-12-07,78377.14,FN,0
4110,4110,417,549,TN,GE,2023-04-07,21425.28,FP,0
4111,4111,474,78,DE,NI,2021-10-26,27695.33,FP,0
4112,4112,167,752,NY,DE,2023-04-18,19010.34,FP,0
4113,4113,659,849,DE,NI,2022-11-09,47597.92,TP,0
4114,4114,735,51,TN,AZ,2022-08-18,39886.64,FP,0
4115,4115,313,638,GE,AZ,2021-11-30,51831.82,TP,0
4116,4116,213,839,NY,GE,2024-03-04,34275.51,FN,0
4117,4117,750,141,NI,NI,2022-11-06,70790.47,TN,0
4118,4118,802,632,AZ,NI,2023-12-18,76532.69,TP,0
4119,4119,97,702,DE,TN,2023-09-03,55035.67,TN,0
4120,4120,107,205,NI,DE,2024-08-02,67190.87,FN,0
4121,4121,801,19,TN,DE,2024-04-25,19640.06,TN,0
4122,4122,29,259,AZ,AZ,2022-03-30,4524.44,FP,0
4123,4123,721,36,TN,GE,2023-07-03,59701.3,TP,0
4124,4124,427,213,NY,IL,2022-12-27,94998.53,TP,0
4125,4125,6,569,IL,TN,2023-10-31,1367.58,TN,0
4126,4126,202,471,GE,NY,2023-06-25,70457.37,TP,0
4127,4127,583,755,TN,TN,2023-07-12,60098.32,FN,0
4128,4128,617,496,TN,IL,2023-10-07,43883.58,FP,0
4129,4129,980,624,TN,DE,2023-05-05,13065.09,FP,0
4130,4130,405,966,AZ,GE,2022-11-28,78838.01,FN,1
4131,4131,282,912,AZ,GE,2023-12-13,40061.85,FP,0
4132,4132,596,280,AZ,NI,2022-08-07,48618.19,TN,1
4133,4133,155,750,AZ,AZ,2023-09-13,88017.41,TP,0
4134,4134,46,617,AZ,DE,2021-12-13,45965.74,TN,0
4135,4135,944,684,NI,IL,2022-12-20,75724.39,FP,0
4136,4136,914,794,GE,AZ,2022-06-26,14486.83,TN,1
4137,4137,237,347,NI,DE,2022-11-30,47387.96,TN,0
4138,4138,219,499,NI,DE,2022-11-16,72434.1,TP,0
4139,4139,124,919,GE,IL,2023-03-10,41854.52,TN,0
4140,4140,930,151,NY,NI,2023-05-06,48812.46,FN,0
4141,4141,439,832,IL,DE,2022-01-11,32709.68,TP,0
4142,4142,384,798,AZ,DE,2022-08-16,24486.87,FN,0
4143,4143,411,139,AZ,DE,2023-08-01,64908.88,FN,1
4144,4144,791,595,NI,NI,2023-12-29,15642.92,FN,0
4145,4145,478,750,TN,NY,2024-08-31,88245.6,FN,0
4146,4146,382,138,NI,IL,2024-01-25,35445.21,FP,0
4147,4147,537,795,GE,NY,2021-12-14,78550.6,FP,0
4148,4148,891,400,DE,IL,2024-04-03,12373.11,TN,0
4149,4149,955,507,IL,GE,2023-07-01,49160.89,FP,0
4150,4150,357,907,TN,IL,2022-06-24,27161.61,TN,0
4151,4151,410,660,NI,NY,2022-03-09,6025.62,TP,0
4152,4152,464,140,AZ,TN,2023-12-01,87648.53,FN,0
4153,4153,780,668,NI,IL,2022-03-15,86633.93,FN,1
4154,4154,574,601,IL,IL,2023-01-23,70179.47,FP,0
4155,4155,905,330,IL,GE,2024-10-06,24728.83,FP,1
4156,4156,95,722,GE,GE,2022-01-01,45561.45,TN,0
4157,4157,317,507,GE,NI,2023-06-21,58628.51,TP,0
4158,4158,188,190,NY,DE,2024-04-15,76433.12,FN,1
4159,4159,633,530,IL,TN,2023-11-15,54846.89,FN,0
4160,4160,752,598,AZ,GE,2024-05-05,97777.42,TP,0
4161,4161,681,786,NY,AZ,2023-10-10,4598.31,TN,0
4162,4162,183,111,AZ,NI,2024-05-11,59567.55,TP,0
4163,4163,957,849,GE,AZ,2023-05-09,15570.47,TN,1
4164,4164,4,855,GE,IL,2023-09-18,50591.18,TN,1
4165,4165,528,797,DE,GE,2023-05-26,91114.17,TN,0
4166,4166,10,825,IL,DE,2024-07-01,70597.1,FN,0
4167,4167,782,237,NY,NY,2023-04-21,12231.64,FP,0
4168,4168,707,317,TN,TN,2024-04-29,28278.46,TP,0
4169,4169,160,66,GE,TN,2022-09-20,40203.47,TN,0
4170,4170,724,291,DE,TN,2024-06-11,57385.46,TP,0
4171,4171,902,934,DE,GE,2024-09-07,53678.17,TP,0
4172,4172,898,949,DE,NI,2023-12-30,2132.27,TP,0
4173,4173,847,527,IL,DE,2022-12-30,84809.36,FP,1
4174,4174,252,851,NY,AZ,2022-08-17,66934.32,FP,0
4175,4175,925,16,NY,GE,2023-10-09,68119.99,FP,0
4176,4176,634,507,TN,NY,2024-06-23,67593.05,FP,0
4177,4177,798,755,AZ,TN,2023-01-25,20124.73,FN,0
4178,4178,96,701,GE,AZ,2022-10-14,95370.49,FN,0
4179,4179,403,223,TN,GE,2023-01-03,16390.16,FP,0
4180,4180,382,312,GE,DE,2022-08-15,29606.2,TN,0
4181,4181,804,594,IL,IL,2024-02-23,2830.0,FP,0
4182,4182,709,769,NI,TN,2023-11-08,15877.13,TP,0
4183,4183,796,831,NI,NI,2021-11-15,54791.72,FP,0
4184,4184,561,332,NI,AZ,2023-02-17,60003.62,FP,1
4185,4185,77,172,NY,NY,2023-11-26,55999.19,TP,0
4186,4186,605,318,IL,NY,2023-03-30,10387.11,FN,0
4187,4187,668,366,NI,TN,2022-10-12,230.41,FP,0
4188,4188,143,687,NY,DE,2023-02-05,7705.68,FN,0
4189,4189,981,485,AZ,TN,2023-09-28,61615.41,TN,0
4190,4190,315,324,TN,AZ,2023-10-04,5815.67,FN,0
4191,4191,265,563,TN,IL,2022-05-21,72007.93,TP,1
4192,4192,434,323,DE,GE,2024-04-01,16396.94,TP,1
4193,4193,106,114,AZ,IL,2023-09-08,83077.44,FN,0
4194,4194,738,368,IL,DE,2023-04-04,49783.72,FN,0
4195,4195,556,243,NI,NI,2024-05-21,91006.1,FP,0
4196,4196,496,955,NI,IL,2022-10-09,42476.23,TP,1
4197,4197,906,372,AZ,NI,2023-02-22,11952.65,TN,0
4198,4198,336,350,NY,NI,2022-03-22,4619.37,FP,1
4199,4199,165,517,AZ,GE,2024-07-04,76889.62,TP,0
4200,4200,198,207,TN,NY,2023-03-23,50194.43,TN,0
4201,4201,790,473,GE,NI,2023-07-22,35036.48,FN,0
4202,4202,23,26,NY,NY,2024-10-08,65881.76,FN,0
4203,4203,619,248,NI,NY,2023-10-10,81937.84,TP,0
4204,4204,760,487,NI,TN,2024-09-01,43715.25,TN,1
4205,4205,647,576,GE,AZ,2022-10-18,76089.98,FN,0
4206,4206,82,210,IL,GE,2024-07-10,56356.64,FN,0
4207,4207,474,74,NY,IL,2022-10-31,67620.96,FN,0
4208,4208,73,345,NY,GE,2021-12-23,28989.7,TN,1
4209,4209,472,246,GE,GE,2024-07-22,14776.98,FP,0
4210,4210,303,816,NI,IL,2023-03-02,8262.27,TN,0
4211,4211,331,914,NY,TN,2023-04-29,85101.79,FP,0
4212,4212,359,268,NY,TN,2024-01-07,42627.22,TP,0
4213,4213,275,492,NY,NY,2023-06-09,16225.3,FN,0
4214,4214,768,760,IL,GE,2022-02-17,63879.1,FN,1
4215,4215,774,32,IL,DE,2021-11-10,89222.07,FP,0
4216,4216,200,837,GE,NI,2023-06-19,88966.45,FP,0
4217,4217,172,722,NI,DE,2024-05-15,55963.87,FP,0
4218,4218,791,298,DE,DE,2024-05-28,98021.2,TN,0
4219,4219,280,830,NY,NI,2022-03-03,71698.58,TN,0
4220,4220,288,448,IL,TN,2024-03-03,66802.21,TP,0
4221,4221,595,688,TN,DE,2022-06-20,57549.46,TN,0
4222,4222,898,411,TN,NY,2022-02-22,47470.64,TP,0
4223,4223,598,694,AZ,IL,2024-09-25,19251.82,TP,0
4224,4224,405,127,AZ,AZ,2023-05-02,54634.34,TN,0
4225,4225,965,47,DE,AZ,2022-12-01,99855.07,FP,0
4226,4226,911,615,GE,NY,2022-12-18,42824.86,FN,1
4227,4227,414,478,IL,AZ,2024-04-04,27027.24,FN,0
4228,4228,657,208,NI,IL,2022-01-11,82662.58,TN,0
4229,4229,1,546,NY,GE,2022-02-10,18167.44,TP,0
4230,4230,736,68,NY,DE,2022-06-12,62938.73,FN,0
4231,4231,253,804,TN,NY,2024-01-27,42424.46,TP,0
4232,4232,163,403,NY,NI,2023-03-12,14119.81,TN,1
4233,4233,980,157,NY,IL,2022-10-10,3405.55,FP,0
4234,4234,468,847,TN,NI,2023-11-28,6256.59,FN,0
4235,4235,366,834,IL,NI,2024-05-08,78558.53,FP,0
4236,4236,559,583,NY,GE,2024-02-14,65516.57,FN,0
4237,4237,724,75,GE,NY,2022-04-05,78913.84,TP,0
4238,4238,652,710,NY,AZ,2022-09-15,13590.42,FP,0
4239,4239,430,435,GE,NI,2024-08-23,56037.01,TN,0
4240,4240,78,779,DE,TN,2021-12-25,13882.8,FN,0
4241,4241,556,674,NY,NI,2022-02-06,12630.65,TN,0
4242,4242,884,381,TN,AZ,2023-08-23,47520.69,TP,0
4243,4243,483,515,NY,DE,2021-11-22,50905.44,TN,1
4244,4244,113,815,AZ,AZ,2022-08-29,85131.45,FN,1
4245,4245,970,818,DE,NY,2023-09-06,48826.02,FN,1
4246,4246,791,153,DE,AZ,2022-04-17,49071.3,TP,0
4247,4247,831,860,NI,AZ,2023-11-27,7885.23,TP,0
4248,4248,63,867,NI,GE,2022-12-11,48050.65,TN,0
4249,4249,771,620,DE,NI,2024-04-07,67184.71,TN,0
4250,4250,723,14,TN,NY,2023-05-17,81060.89,TN,1
4251,4251,136,981,NI,AZ,2023-10-11,87616.96,TP,0
4252,4252,384,211,DE,NY,2022-12-18,19053.06,FN,0
4253,4253,560,225,GE,TN,2022-08-31,3167.11,FN,0
4254,4254,936,10,NY,DE,2023-01-05,50573.3,FP,0
4255,4255,107,522,IL,DE,2021-12-22,32803.51,FN,0
4256,4256,925,623,DE,IL,2021-11-07,73054.52,TN,0
4257,4257,104,737,DE,IL,2023-01-11,38910.93,FN,0
4258,4258,400,80,NI,DE,2022-09-15,9052.17,TN,0
4259,4259,933,998,NY,AZ,2023-07-19,68949.58,FP,1
4260,4260,118,585,NI,NY,2022-02-03,44436.78,TP,0
4261,4261,861,521,TN,NY,2022-05-07,22116.23,TN,1
4262,4262,146,883,IL,NI,2022-05-26,81267.73,FN,0
4263,4263,464,888,NI,AZ,2024-07-15,80762.44,FN,0
4264,4264,383,165,NI,DE,2022-12-09,77728.23,TN,0
4265,4265,309,187,IL,AZ,2023-02-14,27676.83,TP,0
4266,4266,519,498,TN,NI,2024-08-26,59847.0,FN,0
4267,4267,866,435,AZ,DE,2022-02-02,71895.9,FP,1
4268,4268,873,398,AZ,AZ,2024-01-24,40176.75,FP,0
4269,4269,720,383,NI,GE,2021-11-21,89919.53,FN,0
4270,4270,267,905,GE,AZ,2024-02-26,31647.07,FP,1
4271,4271,651,405,DE,TN,2023-06-17,78141.97,TN,0
4272,4272,607,202,DE,NI,2022-08-24,12291.02,TN,1
4273,4273,177,531,DE,TN,2023-05-10,84652.66,TN,0
4274,4274,463,683,NY,NY,2022-11-09,72967.6,FN,0
4275,4275,921,386,TN,NY,2022-12-10,42883.85,FP,0
4276,4276,889,326,IL,AZ,2022-06-11,50092.95,TN,0
4277,4277,48,82,TN,TN,2022-12-19,63524.89,TN,0
4278,4278,667,14,IL,AZ,2022-10-25,8253.87,TN,0
4279,4279,903,478,DE,AZ,2023-06-15,70478.23,FN,0
4280,4280,641,90,IL,AZ,2022-06-07,94319.57,FN,1
4281,4281,582,221,NI,IL,2023-10-25,81285.88,TP,0
4282,4282,234,754,IL,NY,2022-04-24,71306.76,TP,0
4283,4283,40,842,DE,DE,2022-09-06,1835.11,TP,0
4284,4284,374,260,NY,IL,2021-11-28,89760.77,TP,0
4285,4285,152,718,IL,DE,2024-08-22,29495.18,FN,0
4286,4286,986,568,NI,NI,2024-05-13,55313.52,TN,1
4287,4287,93,105,IL,TN,2023-08-08,23888.12,TN,0
4288,4288,283,754,DE,TN,2023-04-14,26819.62,TP,0
4289,4289,608,900,DE,TN,2022-12-06,93396.09,TP,1
4290,4290,75,392,DE,IL,2023-02-06,58709.48,TN,0
4291,4291,295,84,AZ,NY,2023-09-07,29036.79,TN,0
4292,4292,171,628,IL,DE,2022-11-30,14194.22,TP,0
4293,4293,534,563,NI,NY,2024-08-11,27276.48,FP,0
4294,4294,781,487,DE,NY,2021-12-20,28572.69,FN,0
4295,4295,627,784,TN,TN,2023-10-23,31986.79,FN,1
4296,4296,730,598,IL,TN,2023-11-10,28061.11,TN,0
4297,4297,514,533,GE,NY,2023-01-15,13517.77,FP,0
4298,4298,864,995,NY,TN,2024-07-20,93475.18,FP,0
4299,4299,897,594,GE,IL,2023-10-30,73275.62,FN,0
4300,4300,498,949,AZ,NY,2024-04-21,4670.96,FP,0
